osmid,lat,lon
5519314181,46.7278106,-117.1557304
5519314182,46.7280352,-117.1563980
5519314183,46.7279773,-117.1565640
5519328694,46.7293912,-117.1476988
5519328695,46.7293320,-117.1462064
5519328698,46.7295964,-117.1497191
5519328700,46.7294608,-117.1494736
5519328701,46.7294018,-117.1479600
5519328702,46.7295858,-117.1494619
5519328703,46.7295352,-117.1482634
5519328704,46.7294185,-117.1482716
5519328705,46.7294832,-117.1469666
5519328706,46.7293604,-117.1469759
5519328707,46.7293257,-117.1460321
5519328708,46.7292595,-117.1444110
5519328709,46.7293057,-117.1455420
5519328710,46.7294260,-117.1455306
5519328711,46.7292524,-117.1441857
5519328712,46.7291521,-117.1419026
5519328713,46.7290738,-117.1400791
5519328714,46.7290568,-117.1396993
5519328715,46.7290123,-117.1394697
5519328716,46.7291348,-117.1400324
5519328717,46.7291190,-117.1397510
5519328718,46.7290966,-117.1395573
5519334532,46.7293179,-117.1395006
5519334533,46.7293762,-117.1395447
5519334534,46.7293492,-117.1396251
5519334535,46.7293233,-117.1396802
5519334536,46.7292942,-117.1397148
5519334537,46.7292499,-117.1397511
5519334538,46.7292013,-117.1397794
5519334539,46.7291700,-117.1397920
5519334540,46.7291218,-117.1398001
5519334541,46.7297670,-117.1386942
5519334542,46.7296850,-117.1389399
5519334543,46.7296094,-117.1388722
5519334544,46.7294650,-117.1386720
5519349290,46.7290613,-117.1389701
5519349291,46.7291927,-117.1388431
5519349293,46.7295263,-117.1386466
5519349294,46.7296438,-117.1385958
5519349295,46.7297662,-117.1385288
5519349296,46.7299146,-117.1384395
5519349297,46.7300781,-117.1383379
5519349298,46.7303350,-117.1381704
5519349299,46.7304262,-117.1381080
5519349300,46.7304876,-117.1380657
5519349301,46.7305928,-117.1379908
5519349302,46.7307376,-117.1378527
5519349303,46.7310550,-117.1375456
5519349304,46.7311569,-117.1374424
5519349305,46.7312046,-117.1373968
5519349306,46.7313297,-117.1372681
5519349307,46.7314302,-117.1371546
5519349308,46.7315156,-117.1370257
5519349309,46.7316059,-117.1368897
5519349310,46.7317395,-117.1366776
5519349311,46.7318262,-117.1365393
5519349312,46.7319946,-117.1362682
5519349313,46.7321260,-117.1360556
5519349314,46.7322201,-117.1359022
5519349315,46.7323674,-117.1356670
5519349316,46.7325710,-117.1353439
5519349317,46.7327355,-117.1350670
5519349318,46.7328520,-117.1348591
5519349320,46.7329306,-117.1347220
5519351021,46.7330500,-117.1345738
5519351022,46.7332177,-117.1344063
5519351023,46.7333529,-117.1342946
5519351024,46.7335795,-117.1341353
5519351025,46.7338799,-117.1339321
5519351026,46.7342413,-117.1336924
5519351100,46.7345506,-117.1328107
5519359286,46.7365663,-117.1312011
5519359303,46.7359282,-117.1329029
5519359315,46.7367551,-117.1334733
5519359316,46.7364730,-117.1333357
5519359317,46.7364234,-117.1333011
5519359318,46.7363229,-117.1332187
5519359319,46.7362202,-117.1331463
5519359320,46.7361051,-117.1330623
5519363721,46.7360070,-117.1329800
5519363744,46.7371470,-117.1295967
5519363754,46.7369876,-117.1294106
5519363755,46.7371644,-117.1296256
5519363756,46.7371394,-117.1295842
5519399396,46.7415086,-117.1328516
5519399397,46.7414923,-117.1325550
5519399398,46.7414628,-117.1323933
5519399399,46.7410983,-117.1309918
5519399400,46.7410564,-117.1309271
5519399401,46.7409948,-117.1309091
5519399402,46.7409431,-117.1309307
5519399403,46.7407486,-117.1310565
5519399404,46.7406796,-117.1310673
5519399405,46.7406205,-117.1310637
5519399406,46.7405688,-117.1310313
5519399407,46.7405122,-117.1309774
5519399408,46.7404654,-117.1309307
5519399409,46.7404038,-117.1308984
5519399410,46.7403225,-117.1308660
5519399425,46.7410277,-117.1309121
5519399426,46.7410794,-117.1309534
5519399428,46.7348133,-117.1332852
5519399429,46.7350280,-117.1331218
5519399430,46.7353135,-117.1328865
5519399431,46.7354156,-117.1327870
5519399432,46.7355165,-117.1326971
5519399433,46.7356480,-117.1325461
5519399434,46.7357592,-117.1324129
5519399435,46.7359007,-117.1322225
5519399436,46.7360744,-117.1319833
5519399437,46.7363227,-117.1316411
5519399438,46.7366123,-117.1312501
5519399439,46.7368689,-117.1308979
5519399440,46.7369605,-117.1308016
5519399441,46.7370718,-117.1306897
5519399442,46.7372382,-117.1305573
5519399443,46.7373655,-117.1304731
5519399444,46.7374891,-117.1304059
5519399445,46.7375850,-117.1303638
5519399446,46.7377508,-117.1303235
5519399447,46.7379178,-117.1302879
5519399448,46.7380387,-117.1302883
5519399449,46.7382329,-117.1302959
5519399450,46.7383513,-117.1303166
5519399451,46.7385958,-117.1303977
5519399452,46.7386940,-117.1304533
5519399453,46.7388680,-117.1305634
5519399454,46.7391219,-117.1307369
5519399455,46.7394703,-117.1309724
5519399456,46.7396249,-117.1310787
5519399457,46.7401123,-117.1314248
5519399458,46.7404368,-117.1316470
5519399459,46.7406049,-117.1317729
5519399460,46.7407461,-117.1318927
5519399461,46.7409515,-117.1321090
5519399462,46.7410957,-117.1322829
5519399463,46.7412539,-117.1325153
5519399464,46.7414062,-117.1327798
5519399465,46.7415894,-117.1331686
5519399466,46.7417016,-117.1334755
5519399467,46.7417978,-117.1337999
5519399468,46.7419290,-117.1342676
5519399469,46.7420902,-117.1348536
5519399470,46.7422474,-117.1354119
5519399471,46.7423135,-117.1356954
5519399472,46.7423616,-117.1359731
5519399473,46.7424027,-117.1363224
5519399474,46.7424207,-117.1366644
5519399475,46.7424220,-117.1367648
5519399476,46.7424188,-117.1369644
5519399477,46.7424075,-117.1371781
5519399478,46.7423925,-117.1373730
5519399479,46.7424674,-117.1372266
5519399480,46.7424795,-117.1367261
5519399481,46.7424526,-117.1362669
5519399482,46.7423808,-117.1357524
5519399493,46.7424654,-117.1372467
5519399537,46.7423674,-117.1375865
5519399538,46.7422965,-117.1380426
5519399539,46.7422389,-117.1384700
5519399540,46.7422142,-117.1387223
5519399541,46.7421922,-117.1389510
5519399542,46.7421751,-117.1392935
5519399543,46.7421677,-117.1398387
5519399544,46.7421706,-117.1403105
5519399545,46.7421751,-117.1407563
5519399546,46.7421792,-117.1417988
5519399547,46.7421823,-117.1423410
5519399548,46.7421816,-117.1426301
5519399549,46.7421883,-117.1438993
5519399553,46.7422456,-117.1429738
5519399560,46.7409507,-117.1430361
5519399561,46.7421922,-117.1449034
5519399562,46.7420272,-117.1425340
5519399563,46.7422921,-117.1484346
5519399564,46.7421997,-117.1460252
5519399565,46.7422031,-117.1471833
5519399566,46.7422105,-117.1475671
5519399568,46.7422110,-117.1477261
5519399569,46.7422197,-117.1480358
5519399571,46.7422061,-117.1482254
5519399587,46.7422076,-117.1485344
5519399589,46.7422084,-117.1486609
5519399650,46.7423101,-117.1495352
5519399651,46.7424675,-117.1492131
5519399652,46.7422232,-117.1490169
5519399653,46.7422184,-117.1492599
5519399654,46.7422141,-117.1497756
5519399655,46.7422007,-117.1498541
5519399659,46.7420711,-117.1500326
5519399663,46.7419804,-117.1500424
5519399664,46.7418394,-117.1500117
5519399665,46.7416815,-117.1499389
5519399666,46.7415447,-117.1498531
5519399667,46.7414141,-117.1497395
5519399668,46.7413707,-117.1496708
5519399669,46.7412849,-117.1496045
5519399670,46.7411977,-117.1495414
5519399671,46.7410773,-117.1494587
5519399672,46.7409794,-117.1494133
5519399673,46.7408914,-117.1493734
5519399674,46.7408390,-117.1493501
5519399675,46.7407722,-117.1493424
5519399676,46.7406963,-117.1493202
5519399677,46.7406037,-117.1492970
5519399678,46.7405346,-117.1492815
5519399679,46.7403831,-117.1492748
5519399680,46.7402236,-117.1492828
5519435521,46.7409297,-117.1495140
5519435522,46.7400820,-117.1493181
5519435523,46.7399343,-117.1493509
5519435525,46.7398276,-117.1493960
5519435526,46.7397080,-117.1494606
5519435527,46.7395233,-117.1495771
5519435529,46.7393389,-117.1497313
5519435531,46.7401111,-117.1494172
5519435532,46.7399391,-117.1494628
5519435533,46.7397866,-117.1495287
5519435534,46.7395354,-117.1496974
5519435535,46.7378697,-117.1509887
5519435536,46.7380354,-117.1508413
5519435537,46.7384548,-117.1505192
5519435538,46.7390266,-117.1499817
5519435539,46.7388303,-117.1501002
5519435540,46.7385432,-117.1503200
5519435541,46.7382381,-117.1505552
5519435542,46.7379817,-117.1507663
5519435543,46.7378438,-117.1508342
5519435544,46.7377400,-117.1509373
5519435545,46.7377234,-117.1509684
5519435546,46.7376276,-117.1511327
5519435547,46.7376009,-117.1511514
5519435548,46.7375799,-117.1511536
5519435549,46.7375544,-117.1511470
5519435550,46.7375379,-117.1511295
5519435551,46.7379281,-117.1507959
5519435552,46.7366647,-117.1531102
5519435562,46.7374579,-117.1513175
5519435566,46.7376717,-117.1510664
5519435567,46.7365982,-117.1533149
5519435568,46.7360622,-117.1545990
5519435570,46.7359743,-117.1548023
5519435573,46.7358031,-117.1552048
5519435576,46.7370636,-117.1535753
5519435580,46.7372430,-117.1537058
5519435581,46.7372928,-117.1535761
5519435582,46.7371011,-117.1537048
5519435583,46.7370649,-117.1536081
5519435584,46.7370749,-117.1534865
5519435585,46.7372225,-117.1537238
5519435586,46.7372598,-117.1536762
5519435587,46.7378486,-117.1517522
5519435588,46.7378610,-117.1518860
5519435674,46.7359275,-117.1553099
5519435711,46.7371765,-117.1537420
5519437442,46.7376291,-117.1556743
5519437444,46.7376880,-117.1553185
5519463801,46.7267399,-117.1846739
5519463802,46.7268765,-117.1850392
5519463803,46.7268850,-117.1850659
5519463804,46.7268809,-117.1851168
5519463805,46.7268718,-117.1851401
5519463806,46.7265611,-117.1854303
5519463807,46.7265286,-117.1854426
5519463808,46.7265138,-117.1854303
5519463809,46.7263580,-117.1850314
5519463810,46.7265456,-117.1854420
5519463811,46.7268853,-117.1850924
5519463812,46.7262634,-117.1851270
5519463813,46.7264578,-117.1855669
5519463814,46.7261145,-117.1856873
5519463815,46.7263978,-117.1854302
5519463816,46.7261950,-117.1856142
5519463817,46.7260549,-117.1853195
5519463818,46.7255475,-117.1857455
5519463819,46.7255411,-117.1854094
5519463820,46.7255508,-117.1853622
5519465521,46.7255799,-117.1853268
5519465522,46.7256187,-117.1853033
5519465523,46.7257431,-117.1852773
5519465524,46.7258029,-117.1852467
5519465525,46.7261184,-117.1849639
5519465526,46.7263877,-117.1850105
5519465527,46.7263282,-117.1848553
5519465528,46.7263006,-117.1848282
5519465529,46.7262819,-117.1848265
5519465530,46.7261962,-117.1848966
5519465531,46.7263177,-117.1848365
5519465532,46.7260039,-117.1850665
5519465533,46.7261048,-117.1852684
5519465534,46.7271551,-117.1849106
5519465535,46.7269649,-117.1844715
5519465581,46.7286195,-117.1836961
5519465644,46.7294303,-117.1827578
5519465645,46.7290578,-117.1830909
5519465646,46.7290441,-117.1831335
5519465647,46.7290201,-117.1832185
5519465648,46.7289532,-117.1833812
5519465649,46.7288724,-117.1834627
5519465660,46.7271925,-117.1826599
5519465661,46.7272581,-117.1825805
5519465730,46.7249219,-117.1860827
5519465731,46.7244108,-117.1859515
5532207172,46.7364018,-117.2254895
5541012162,46.7163460,-117.1654790
5541012166,46.7169095,-117.1650599
5541012167,46.7160710,-117.1653453
5541012168,46.7163879,-117.1653598
5541052983,46.7154398,-117.1611975
5541053001,46.7167754,-117.1630383
5541053002,46.7167832,-117.1629800
5541053003,46.7167764,-117.1628905
5541053004,46.7167608,-117.1627767
5541053005,46.7166799,-117.1631766
5541053006,46.7165981,-117.1632928
5541053007,46.7164747,-117.1634352
5541053008,46.7163761,-117.1635391
5541053009,46.7156209,-117.1660553
5541053010,46.7152473,-117.1658258
5541053011,46.7154776,-117.1653011
5541053225,46.7158334,-117.1656840
5541053228,46.7154476,-117.1654238
5541053233,46.7153312,-117.1651970
5541053234,46.7151863,-117.1656581
5541053235,46.7151676,-117.1656921
5541053236,46.7151452,-117.1656989
5541053237,46.7151219,-117.1656894
5541053238,46.7151023,-117.1656676
5541053239,46.7150929,-117.1656349
5541053240,46.7150929,-117.1655941
5541053241,46.7151023,-117.1655546
5541053242,46.7151153,-117.1655110
5541053243,46.7151387,-117.1654620
5541053244,46.7151713,-117.1654116
5541053245,46.7152128,-117.1653810
5541053246,46.7152705,-117.1653782
5541053252,46.7158286,-117.1656987
5541053254,46.7154943,-117.1668753
5541053255,46.7154842,-117.1669597
5541053256,46.7155217,-117.1673672
5541053257,46.7155268,-117.1673895
5541053258,46.7155380,-117.1674102
5541053259,46.7155573,-117.1674176
5541053260,46.7160409,-117.1673554
5541053261,46.7161700,-117.1673396
5541053262,46.7161653,-117.1669282
5541053263,46.7161837,-117.1667586
5541053264,46.7161390,-117.1661364
5541053265,46.7160786,-117.1659882
5541053266,46.7160260,-117.1659333
5541053267,46.7157914,-117.1658588
5541053273,46.7156655,-117.1666465
5541053274,46.7155750,-117.1669373
5541053290,46.7161179,-117.1671984
5541053291,46.7156019,-117.1672836
5541053292,46.7158119,-117.1661761
5541053294,46.7159131,-117.1672322
5541053295,46.7158468,-117.1661716
5541053296,46.7157829,-117.1662694
5541053298,46.7158090,-117.1661854
5541053299,46.7157254,-117.1661294
5541053340,46.7156688,-117.1666360
5541053345,46.7157466,-117.1660521
5541053346,46.7158195,-117.1660985
5541053347,46.7161043,-117.1660513
5541053348,46.7161262,-117.1671929
5541053349,46.7161307,-117.1671824
5541053350,46.7161325,-117.1671655
5541053351,46.7160502,-117.1661259
5541053352,46.7160228,-117.1661301
5541053353,46.7157642,-117.1659763
5541067446,46.7164014,-117.1663171
5541067447,46.7163883,-117.1661802
5541067466,46.7185019,-117.1647104
5541067472,46.7175324,-117.1650125
5541067473,46.7174961,-117.1648932
5541067474,46.7175603,-117.1651140
5541067475,46.7175575,-117.1659009
5541067476,46.7179635,-117.1659134
5541067477,46.7179606,-117.1660369
5541067478,46.7181902,-117.1659448
5541067479,46.7181888,-117.1650156
5541067480,46.7182017,-117.1649884
5541067481,46.7182246,-117.1649717
5541067482,46.7182490,-117.1649675
5541067483,46.7184585,-117.1649884
5541067484,46.7185790,-117.1650261
5541067485,46.7188490,-117.1651085
5541067486,46.7188928,-117.1651121
5541067487,46.7189148,-117.1651035
5541067488,46.7189704,-117.1649635
5541067489,46.7189036,-117.1651106
5541067495,46.7190981,-117.1653471
5541067498,46.7191001,-117.1660035
5541067499,46.7190979,-117.1652981
5541067500,46.7191629,-117.1651332
5541067501,46.7190988,-117.1660224
5541067502,46.7184661,-117.1660224
5541067503,46.7183602,-117.1659677
5541067504,46.7186594,-117.1652969
5541067505,46.7184770,-117.1652940
5541067506,46.7183558,-117.1652557
5541067507,46.7181891,-117.1652077
5541067508,46.7188610,-117.1659630
5541067509,46.7188618,-117.1658876
5541067510,46.7190170,-117.1658897
5541067511,46.7181895,-117.1654816
5541067512,46.7175590,-117.1654710
5541078999,46.7223716,-117.1677529
5541079006,46.7223155,-117.1687717
5541079008,46.7224307,-117.1679936
5541079009,46.7224001,-117.1681391
5541079010,46.7223709,-117.1683850
5541079011,46.7223677,-117.1685406
5541079012,46.7223738,-117.1686287
5541079013,46.7224333,-117.1677457
5541079014,46.7224272,-117.1676826
5541079015,46.7224003,-117.1676164
5541079016,46.7211484,-117.1668568
5541079017,46.7221799,-117.1650168
5541079018,46.7221038,-117.1652147
5541079019,46.7218800,-117.1649955
5541079020,46.7215510,-117.1646973
5541079521,46.7214351,-117.1645894
5541079522,46.7209965,-117.1643958
5541079523,46.7210396,-117.1641785
5541079524,46.7221766,-117.1649832
5541079525,46.7221643,-117.1649550
5541079526,46.7220337,-117.1647805
5541079529,46.7219862,-117.1647501
5541079530,46.7216644,-117.1643661
5541079531,46.7216385,-117.1645118
5541079560,46.7206843,-117.1602361
5541079561,46.7207149,-117.1602344
5541079562,46.7207399,-117.1602445
5541079563,46.7207673,-117.1602824
5541079565,46.7207785,-117.1603170
5541079567,46.7207691,-117.1603848
5541079569,46.7207440,-117.1604131
5541079570,46.7207213,-117.1604338
5541079571,46.7206850,-117.1604463
5541079572,46.7206390,-117.1604492
5541079577,46.7203339,-117.1637891
5541079578,46.7197104,-117.1637493
5541079579,46.7197287,-117.1634480
5541079580,46.7200916,-117.1635167
5541079581,46.7203486,-117.1635380
5541079582,46.7203711,-117.1631983
5541079583,46.7200521,-117.1631578
5541079584,46.7200309,-117.1631357
5541079585,46.7200218,-117.1630958
5541079586,46.7200187,-117.1630427
5541079587,46.7200263,-117.1629940
5541079588,46.7200392,-117.1629596
5541079589,46.7200628,-117.1629452
5541079590,46.7203855,-117.1629917
5541079632,46.7204420,-117.1618528
5541079633,46.7203707,-117.1618433
5541079634,46.7203406,-117.1626220
5541081769,46.7260995,-117.1657810
5541081773,46.7263508,-117.1653616
5541081774,46.7263237,-117.1654265
5541081775,46.7262944,-117.1655009
5541081794,46.7264647,-117.1651667
5541130950,46.7255903,-117.1649156
5541130951,46.7256500,-117.1648520
5541130952,46.7255958,-117.1650084
5541130954,46.7267758,-117.1664426
5541130960,46.7263492,-117.1662629
5541130981,46.7295121,-117.1621555
5541130982,46.7294803,-117.1621252
5541130987,46.7298553,-117.1621423
5541130991,46.7298548,-117.1619953
5541130992,46.7300698,-117.1619855
5541130993,46.7300744,-117.1621154
5541130994,46.7303556,-117.1630167
5541130997,46.7306353,-117.1628135
5541131011,46.7299209,-117.1653761
5541131019,46.7291890,-117.1668080
5541131033,46.7278167,-117.1671044
5541131038,46.7283489,-117.1670567
5541131039,46.7283829,-117.1670543
5541131043,46.7283564,-117.1668771
5541131044,46.7278295,-117.1669199
5541131045,46.7276839,-117.1669275
5541131053,46.7276300,-117.1654653
5541131061,46.7275348,-117.1653782
5541131063,46.7276626,-117.1663706
5541131064,46.7277994,-117.1663660
5541131065,46.7277527,-117.1654646
5541131067,46.7274465,-117.1653978
5541131068,46.7273845,-117.1654045
5585138215,46.7479792,-117.1680216
5585138216,46.7479037,-117.1678361
5585138217,46.7481432,-117.1684972
5585141022,46.7481301,-117.1685485
5585141023,46.7482714,-117.1686201
5585141024,46.7482975,-117.1686249
5585141025,46.7483223,-117.1686171
5585141026,46.7483430,-117.1685986
5585141027,46.7483597,-117.1685683
5585141028,46.7484668,-117.1681768
5585141029,46.7485550,-117.1678483
5585141030,46.7485716,-117.1678209
5585141031,46.7486058,-117.1677887
5585141032,46.7487503,-117.1676341
